192	-16050401004714585704678324910106082450350546998614484799443530757864687295277582597/25000000000000000000000000000000000000000000000000000000000000000000000000000000000	-8006544040720098831527847244751197354992438878833661165990177844246411796462420319/12500000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	42	125	0
193	-8006544040720098831527847244751197354992438878833661165990177844246411796462420319/12500000000000000000000000000000000000000000000000000000000000000000000000000000000	-15975775158165809621433064068898706969619208516720159864517180619120959890572098679/25000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	43	125	0
194	-15975775158165809621433064068898706969619208516720159864517180619120959890572098679/25000000000000000000000000000000000000000000000000000000000000000000000000000000000	-199230777936142769747630420603687740365669240947162467463175069371863702352741959/312500000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	44	125	0
195	-199230777936142769747630420603687740365669240947162467463175069371863702352741959/312500000000000000000000000000000000000000000000000000000000000000000000000000000	-15901149311617033538187803227691331488887870034825834929590830480377232485866614761/25000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	45	125	0
196	-15901149311617033538187803227691331488887870034825834929590830480377232485866614761/25000000000000000000000000000000000000000000000000000000000000000000000000000000000	-7931918194171322748282586403543821874261100396939336231063827705502684391756936401/12500000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	46	125	0
197	-7931918194171322748282586403543821874261100396939336231063827705502684391756936401/12500000000000000000000000000000000000000000000000000000000000000000000000000000000	-15826523465068257454942542386483956008156531552931509994664480341633505081161130843/25000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	47	125	0
198	-15826523465068257454942542386483956008156531552931509994664480341633505081161130843/25000000000000000000000000000000000000000000000000000000000000000000000000000000000	-3947302635448467353329977991470067066947715577996086881800326318065410344702097221/6250000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	48	125	0
199	-3947302635448467353329977991470067066947715577996086881800326318065410344702097221/6250000000000000000000000000000000000000000000000000000000000000000000000000000000	-630075904740779254867891261811063221097007722841487402389525208115591107058225877/1000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	49	125	0
200	-630075904740779254867891261811063221097007722841487402389525208115591107058225877/1000000000000000000000000000000000000000000000000000000000000000000000000000000000	-7857292347622546665037325562336446393529761915045011296137477566758956987051452483/12500000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	50	125	0
201	-7857292347622546665037325562336446393529761915045011296137477566758956987051452483/12500000000000000000000000000000000000000000000000000000000000000000000000000000000	-15677271771970705288452020704069205046693854589142860124811780064146050271750163007/25000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	51	125	0
202	-15677271771970705288452020704069205046693854589142860124811780064146050271750163007/25000000000000000000000000000000000000000000000000000000000000000000000000000000000	-1954994856087039655853673785433189663291023168524462207168575624346773321174677631/3125000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	52	125	0
203	-1954994856087039655853673785433189663291023168524462207168575624346773321174677631/3125000000000000000000000000000000000000000000000000000000000000000000000000000000	-15602645925421929205206759862861829565962516107248535189885429925402322867044679089/25000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	53	125	0
204	-15602645925421929205206759862861829565962516107248535189885429925402322867044679089/25000000000000000000000000000000000000000000000000000000000000000000000000000000000	-1556533300214754116358412944225814182559684686630137272242225485603045916469193713/2500000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	54	125	0
205	-1556533300214754116358412944225814182559684686630137272242225485603045916469193713/2500000000000000000000000000000000000000000000000000000000000000000000000000000000	-15528020078873153121961499021654454085231177625354210254959079786658595462339195171/25000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	55	125	0
206	-15528020078873153121961499021654454085231177625354210254959079786658595462339195171/25000000000000000000000000000000000000000000000000000000000000000000000000000000000	-3872676788899691270084717150262691586216377096101761946873976179321682939996613303/6250000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	56	125	0
207	-3872676788899691270084717150262691586216377096101761946873976179321682939996613303/6250000000000000000000000000000000000000000000000000000000000000000000000000000000	-15453394232324377038716238180447078604499839143459885320032729647914868057633711253/25000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	57	125	0
208	-15453394232324377038716238180447078604499839143459885320032729647914868057633711253/25000000000000000000000000000000000000000000000000000000000000000000000000000000000	-7708040654524994498546803879921695432067084951256361426284777289271502177640484647/12500000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	58	125	0
209	-7708040654524994498546803879921695432067084951256361426284777289271502177640484647/12500000000000000000000000000000000000000000000000000000000000000000000000000000000	-3075753677155120191094195467847940624753700132313112077021275901834228130585645467/5000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	59	125	0
210	-3075753677155120191094195467847940624753700132313112077021275901834228130585645467/5000000000000000000000000000000000000000000000000000000000000000000000000000000000	-239710241601581451778880420603687740365669240947162467463175069371863702352741959/390625000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	60	125	0
211	-239710241601581451778880420603687740365669240947162467463175069371863702352741959/390625000000000000000000000000000000000000000000000000000000000000000000000000000	-15304142539226824872225716498032327643037162179671235450180029370427413248222743417/25000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	61	125	0
212	-15304142539226824872225716498032327643037162179671235450180029370427413248222743417/25000000000000000000000000000000000000000000000000000000000000000000000000000000000	-7633414807976218415301543038714319951335746469362036491358427150527774772935000729/12500000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	62	125	0
213	-7633414807976218415301543038714319951335746469362036491358427150527774772935000729/12500000000000000000000000000000000000000000000000000000000000000000000000000000000	-15229516692678048788980455656824952162305823697776910515253679231683685843517259499/25000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	63	125	0
214	-15229516692678048788980455656824952162305823697776910515253679231683685843517259499/25000000000000000000000000000000000000000000000000000000000000000000000000000000000	-759610188470183037367891261811063221097007722841487402389525208115591107058225877/1250000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	64	125	0
215	-759610188470183037367891261811063221097007722841487402389525208115591107058225877/1250000000000000000000000000000000000000000000000000000000000000000000000000000000	-15154890846129272705735194815617576681574485215882585580327329092939958438811775581/25000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	65	125	0
216	-15154890846129272705735194815617576681574485215882585580327329092939958438811775581/25000000000000000000000000000000000000000000000000000000000000000000000000000000000	-7558788961427442332056282197506944470604407987467711556432077011784047368229516811/12500000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	66	125	0
217	-7558788961427442332056282197506944470604407987467711556432077011784047368229516811/12500000000000000000000000000000000000000000000000000000000000000000000000000000000	-15080264999580496622489933974410201200843146733988260645400978954196231034106291663/25000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	67	125	0
218	-15080264999580496622489933974410201200843146733988260645400978954196231034106291663/25000000000000000000000000000000000000000000000000000000000000000000000000000000000	-1880369009538263572608412944225814182559684686630137272242225485603045916469193713/3125000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	68	125	0
219	-1880369009538263572608412944225814182559684686630137272242225485603045916469193713/3125000000000000000000000000000000000000000000000000000000000000000000000000000000	-3001127830606344107848934626640565144022361650418787142094925763090500725880161549/5000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	69	125	0
220	-3001127830606344107848934626640565144022361650418787142094925763090500725880161549/5000000000000000000000000000000000000000000000000000000000000000000000000000000000	-7484163114878666248811021356299568989873069505573386621505726873040319963524032893/12500000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	70	125	0
221	-7484163114878666248811021356299568989873069505573386621505726873040319963524032893/12500000000000000000000000000000000000000000000000000000000000000000000000000000000	-14931013306482944455999412291995450239380469770199610775548278676708776224695323827/25000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	71	125	0
222	-14931013306482944455999412291995450239380469770199610775548278676708776224695323827/25000000000000000000000000000000000000000000000000000000000000000000000000000000000	-3723425095802139103594195467847940624753700132313112077021275901834228130585645467/6250000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	72	125	0
223	-3723425095802139103594195467847940624753700132313112077021275901834228130585645467/6250000000000000000000000000000000000000000000000000000000000000000000000000000000	-14856387459934168372754151450788074758649131288305285840621928537965048819989839909/25000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	73	125	0
224	-14856387459934168372754151450788074758649131288305285840621928537965048819989839909/25000000000000000000000000000000000000000000000000000000000000000000000000000000000	-296381490733195606622630420603687740365669240947162467463175069371863702352741959/500000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	74	125	0
225	-296381490733195606622630420603687740365669240947162467463175069371863702352741959/500000000000000000000000000000000000000000000000000000000000000000000000000000000	-14781761613385392289508890609580699277917792806410960905695578399221321415284355991/25000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	75	125	0
226	-14781761613385392289508890609580699277917792806410960905695578399221321415284355991/25000000000000000000000000000000000000000000000000000000000000000000000000000000000	-921528043131937765492891261811063221097007722841487402389525208115591107058225877/1562500000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	76	125	0
227	-921528043131937765492891261811063221097007722841487402389525208115591107058225877/1562500000000000000000000000000000000000000000000000000000000000000000000000000000	-14707135766836616206263629768373323797186454324516635970769228260477594010578872073/25000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	77	125	0
228	-14707135766836616206263629768373323797186454324516635970769228260477594010578872073/25000000000000000000000000000000000000000000000000000000000000000000000000000000000	-7334911421781114082320499673884818028410392541784736751653026595552865154113065057/12500000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	78	125	0
229	-7334911421781114082320499673884818028410392541784736751653026595552865154113065057/12500000000000000000000000000000000000000000000000000000000000000000000000000000000	-2926501984057568024603673785433189663291023168524462207168575624346773321174677631/5000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	79	125	0
230	-2926501984057568024603673785433189663291023168524462207168575624346773321174677631/5000000000000000000000000000000000000000000000000000000000000000000000000000000000	-3648799249253363020348934626640565144022361650418787142094925763090500725880161549/6250000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	80	125	0
231	-3648799249253363020348934626640565144022361650418787142094925763090500725880161549/6250000000000000000000000000000000000000000000000000000000000000000000000000000000	-14557884073739064039773108085958572835723777360727986100916527982990139201167904237/25000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	81	125	0
232	-14557884073739064039773108085958572835723777360727986100916527982990139201167904237/25000000000000000000000000000000000000000000000000000000000000000000000000000000000	-7260285575232337999075238832677442547679054059890411816726676456809137749407581139/12500000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	82	125	0
233	-7260285575232337999075238832677442547679054059890411816726676456809137749407581139/12500000000000000000000000000000000000000000000000000000000000000000000000000000000	-14483258227190287956527847244751197354992438878833661165990177844246411796462420319/25000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	83	125	0
234	-14483258227190287956527847244751197354992438878833661165990177844246411796462420319/25000000000000000000000000000000000000000000000000000000000000000000000000000000000	-361148632597897497872630420603687740365669240947162467463175069371863702352741959/625000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	84	125	0
235	-361148632597897497872630420603687740365669240947162467463175069371863702352741959/625000000000000000000000000000000000000000000000000000000000000000000000000000000	-14408632380641511873282586403543821874261100396939336231063827705502684391756936401/25000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	85	125	0
236	-14408632380641511873282586403543821874261100396939336231063827705502684391756936401/25000000000000000000000000000000000000000000000000000000000000000000000000000000000	-7185659728683561915829977991470067066947715577996086881800326318065410344702097221/12500000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	86	125	0
237	-7185659728683561915829977991470067066947715577996086881800326318065410344702097221/12500000000000000000000000000000000000000000000000000000000000000000000000000000000	-14334006534092735790037325562336446393529761915045011296137477566758956987051452483/25000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	87	125	0
238	-14334006534092735790037325562336446393529761915045011296137477566758956987051452483/25000000000000000000000000000000000000000000000000000000000000000000000000000000000	-3574173402704586937103673785433189663291023168524462207168575624346773321174677631/6250000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	88	125	0
239	-3574173402704586937103673785433189663291023168524462207168575624346773321174677631/6250000000000000000000000000000000000000000000000000000000000000000000000000000000	-2851876137508791941358412944225814182559684686630137272242225485603045916469193713/5000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	89	125	0
240	-2851876137508791941358412944225814182559684686630137272242225485603045916469193713/5000000000000000000000000000000000000000000000000000000000000000000000000000000000	-7111033882134785832584717150262691586216377096101761946873976179321682939996613303/12500000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	90	125	0
241	-7111033882134785832584717150262691586216377096101761946873976179321682939996613303/12500000000000000000000000000000000000000000000000000000000000000000000000000000000	-14184754840995183623546803879921695432067084951256361426284777289271502177640484647/25000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	91	125	0
242	-14184754840995183623546803879921695432067084951256361426284777289271502177640484647/25000000000000000000000000000000000000000000000000000000000000000000000000000000000	-442107559928774861935130420603687740365669240947162467463175069371863702352741959/781250000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	92	125	0
243	-442107559928774861935130420603687740365669240947162467463175069371863702352741959/781250000000000000000000000000000000000000000000000000000000000000000000000000000	-14110128994446407540301543038714319951335746469362036491358427150527774772935000729/25000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	93	125	0
244	-14110128994446407540301543038714319951335746469362036491358427150527774772935000729/25000000000000000000000000000000000000000000000000000000000000000000000000000000000	-1407281607117201949867891261811063221097007722841487402389525208115591107058225877/2500000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	94	125	0
245	-1407281607117201949867891261811063221097007722841487402389525208115591107058225877/2500000000000000000000000000000000000000000000000000000000000000000000000000000000	-14035503147897631457056282197506944470604407987467711556432077011784047368229516811/25000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	95	125	0
246	-14035503147897631457056282197506944470604407987467711556432077011784047368229516811/25000000000000000000000000000000000000000000000000000000000000000000000000000000000	-3499547556155810853858412944225814182559684686630137272242225485603045916469193713/6250000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	96	125	0
247	-3499547556155810853858412944225814182559684686630137272242225485603045916469193713/6250000000000000000000000000000000000000000000000000000000000000000000000000000000	-13960877301348855373811021356299568989873069505573386621505726873040319963524032893/25000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	97	125	0
248	-13960877301348855373811021356299568989873069505573386621505726873040319963524032893/25000000000000000000000000000000000000000000000000000000000000000000000000000000000	-6961782189037233666094195467847940624753700132313112077021275901834228130585645467/12500000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	98	125	0
249	-6961782189037233666094195467847940624753700132313112077021275901834228130585645467/12500000000000000000000000000000000000000000000000000000000000000000000000000000000	-555450058192003171622630420603687740365669240947162467463175069371863702352741959/1000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	99	125	0
250	-555450058192003171622630420603687740365669240947162467463175069371863702352741959/1000000000000000000000000000000000000000000000000000000000000000000000000000000000	-1731117316440711406117891261811063221097007722841487402389525208115591107058225877/3125000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	100	125	0
251	-1731117316440711406117891261811063221097007722841487402389525208115591107058225877/3125000000000000000000000000000000000000000000000000000000000000000000000000000000	-13811625608251303207320499673884818028410392541784736751653026595552865154113065057/25000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	101	125	0
252	-13811625608251303207320499673884818028410392541784736751653026595552865154113065057/25000000000000000000000000000000000000000000000000000000000000000000000000000000000	-6887156342488457582848934626640565144022361650418787142094925763090500725880161549/12500000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	102	125	0
253	-6887156342488457582848934626640565144022361650418787142094925763090500725880161549/12500000000000000000000000000000000000000000000000000000000000000000000000000000000	-13736999761702527124075238832677442547679054059890411816726676456809137749407581139/25000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	103	125	0
254	-13736999761702527124075238832677442547679054059890411816726676456809137749407581139/25000000000000000000000000000000000000000000000000000000000000000000000000000000000	-684984341921406954122630420603687740365669240947162467463175069371863702352741959/1250000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	104	125	0
255	-684984341921406954122630420603687740365669240947162467463175069371863702352741959/1250000000000000000000000000000000000000000000000000000000000000000000000000000000	-13662373915153751040829977991470067066947715577996086881800326318065410344702097221/25000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	105	125	0
256	-13662373915153751040829977991470067066947715577996086881800326318065410344702097221/25000000000000000000000000000000000000000000000000000000000000000000000000000000000	-6812530495939681499603673785433189663291023168524462207168575624346773321174677631/12500000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	106	125	0
257	-6812530495939681499603673785433189663291023168524462207168575624346773321174677631/12500000000000000000000000000000000000000000000000000000000000000000000000000000000	-13587748068604974957584717150262691586216377096101761946873976179321682939996613303/25000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	107	125	0
258	-13587748068604974957584717150262691586216377096101761946873976179321682939996613303/25000000000000000000000000000000000000000000000000000000000000000000000000000000000	-846902196583161682247630420603687740365669240947162467463175069371863702352741959/1562500000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	108	125	0
259	-846902196583161682247630420603687740365669240947162467463175069371863702352741959/1562500000000000000000000000000000000000000000000000000000000000000000000000000000	-2702624444411239774867891261811063221097007722841487402389525208115591107058225877/5000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	109	125	0
260	-2702624444411239774867891261811063221097007722841487402389525208115591107058225877/5000000000000000000000000000000000000000000000000000000000000000000000000000000000	-6737904649390905416358412944225814182559684686630137272242225485603045916469193713/12500000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	110	125	0
261	-6737904649390905416358412944225814182559684686630137272242225485603045916469193713/12500000000000000000000000000000000000000000000000000000000000000000000000000000000	-13438496375507422791094195467847940624753700132313112077021275901834228130585645467/25000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	111	125	0
262	-13438496375507422791094195467847940624753700132313112077021275901834228130585645467/25000000000000000000000000000000000000000000000000000000000000000000000000000000000	-3350295863058258687367891261811063221097007722841487402389525208115591107058225877/6250000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	112	125	0
263	-3350295863058258687367891261811063221097007722841487402389525208115591107058225877/6250000000000000000000000000000000000000000000000000000000000000000000000000000000	-13363870528958646707848934626640565144022361650418787142094925763090500725880161549/25000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	113	125	0
264	-13363870528958646707848934626640565144022361650418787142094925763090500725880161549/25000000000000000000000000000000000000000000000000000000000000000000000000000000000	-1332655760568425866622630420603687740365669240947162467463175069371863702352741959/2500000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	114	125	0
265	-1332655760568425866622630420603687740365669240947162467463175069371863702352741959/2500000000000000000000000000000000000000000000000000000000000000000000000000000000	-13289244682409870624603673785433189663291023168524462207168575624346773321174677631/25000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	115	125	0
266	-13289244682409870624603673785433189663291023168524462207168575624346773321174677631/25000000000000000000000000000000000000000000000000000000000000000000000000000000000	-1656491469891935322872630420603687740365669240947162467463175069371863702352741959/3125000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	116	125	0
267	-1656491469891935322872630420603687740365669240947162467463175069371863702352741959/3125000000000000000000000000000000000000000000000000000000000000000000000000000000	-13214618835861094541358412944225814182559684686630137272242225485603045916469193713/25000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	117	125	0
268	-13214618835861094541358412944225814182559684686630137272242225485603045916469193713/25000000000000000000000000000000000000000000000000000000000000000000000000000000000	-6588652956293353249867891261811063221097007722841487402389525208115591107058225877/12500000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	118	125	0
269	-6588652956293353249867891261811063221097007722841487402389525208115591107058225877/12500000000000000000000000000000000000000000000000000000000000000000000000000000000	-2627998597862463691622630420603687740365669240947162467463175069371863702352741959/5000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	119	125	0
270	-2627998597862463691622630420603687740365669240947162467463175069371863702352741959/5000000000000000000000000000000000000000000000000000000000000000000000000000000000	-3275670016509482604122630420603687740365669240947162467463175069371863702352741959/6250000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	120	125	0
271	-3275670016509482604122630420603687740365669240947162467463175069371863702352741959/6250000000000000000000000000000000000000000000000000000000000000000000000000000000	-13065367142763542374867891261811063221097007722841487402389525208115591107058225877/25000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	121	125	0
272	-13065367142763542374867891261811063221097007722841487402389525208115591107058225877/25000000000000000000000000000000000000000000000000000000000000000000000000000000000	-6514027109744577166622630420603687740365669240947162467463175069371863702352741959/12500000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	122	125	0
273	-6514027109744577166622630420603687740365669240947162467463175069371863702352741959/12500000000000000000000000000000000000000000000000000000000000000000000000000000000	-12990741296214766291622630420603687740365669240947162467463175069371863702352741959/25000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	2	123	125	0
274	-12990741296214766291622630420603687740365669240947162467463175069371863702352741959/25000000000000000000000000000000000000000000000000000000000000000000000000000000000	-51813713491761513/100000000000000000	positive	2	124	125	0
275	-47813713491761513/100000000000000000	-132028574092574692224699825331682043113878951364731294359286854708766492067398183921/277000000000000000000000000000000000000000000000000000000000000000000000000000000000	negative	3	0	277	0
276	-132028574092574692224699825331682043113878951364731294359286854708766492067398183921/277000000000000000000000000000000000000000000000000000000000000000000000000000000000	-65806580906484996719699825331682043113878951364731294359286854708766492067398183921/138500000000000000000000000000000000000000000000000000000000000000000000000000000000	negative	3	1	277	0
277	-65806580906484996719699825331682043113878951364731294359286854708766492067398183921/138500000000000000000000000000000000000000000000000000000000000000000000000000000000	-131197749533365294654099475995046129341636854094193883077860564126299476202194551763/277000000000000000000000000000000000000000000000000000000000000000000000000000000000	negative	3	2	277	0
278	-131197749533365294654099475995046129341636854094193883077860564126299476202194551763/277000000000000000000000000000000000000000000000000000000000000000000000000000000000	-32695584313440148967199825331682043113878951364731294359286854708766492067398183921/69250000000000000000000000000000000000000000000000000000000000000000000000000000000	negative	3	3	277	0
279	-32695584313440148967199825331682043113878951364731294359286854708766492067398183921/69250000000000000000000000000000000000000000000000000000000000000000000000000000000	-26073384994831179416699825331682043113878951364731294359286854708766492067398183921/55400000000000000000000000000000000000000000000000000000000000000000000000000000000	negative	3	4	277	0
280	-26073384994831179416699825331682043113878951364731294359286854708766492067398183921/55400000000000000000000000000000000000000000000000000000000000000000000000000000000	-64975756347275599149099475995046129341636854094193883077860564126299476202194551763/138500000000000000000000000000000000000000000000000000000000000000000000000000000000	negative	3	5	277	0
281	-64975756347275599149099475995046129341636854094193883077860564126299476202194551763/138500000000000000000000000000000000000000000000000000000000000000000000000000000000	-129536100414946499512898777321774301797152659553119060515007982961365444471787287447/277000000000000000000000000000000000000000000000000000000000000000000000000000000000	negative	3	6	277	0
282	-129536100414946499512898777321774301797152659553119060515007982961365444471787287447/277000000000000000000000000000000000000000000000000000000000000000000000000000000000	-16140086016917725090949825331682043113878951364731294359286854708766492067398183921/34625000000000000000000000000000000000000000000000000000000000000000000000000000000	negative	3	7	277	0
283	-16140086016917725090949825331682043113878951364731294359286854708766492067398183921/34625000000000000000000000000000000000000000000000000000000000000000000000000000000	-128705275855737101942298427985138388024910562282581649233581692378898428606583655289/277000000000000000000000000000000000000000000000000000000000000000000000000000000000	negative	3	8	277	0
284	-128705275855737101942298427985138388024910562282581649233581692378898428606583655289/277000000000000000000000000000000000000000000000000000000000000000000000000000000000	-12828986357613240315699825331682043113878951364731294359286854708766492067398183921/27700000000000000000000000000000000000000000000000000000000000000000000000000000000	negative	3	9	277	0
285	-12828986357613240315699825331682043113878951364731294359286854708766492067398183921/27700000000000000000000000000000000000000000000000000000000000000000000000000000000	-127874451296527704371698078648502474252668465012044237952155401796431412741380023131/277000000000000000000000000000000000000000000000000000000000000000000000000000000000	negative	3	10	277	0
286	-127874451296527704371698078648502474252668465012044237952155401796431412741380023131/277000000000000000000000000000000000000000000000000000000000000000000000000000000000	-31864759754230751396599475995046129341636854094193883077860564126299476202194551763/69250000000000000000000000000000000000000000000000000000000000000000000000000000000	negative	3	11	277	0
287	-31864759754230751396599475995046129341636854094193883077860564126299476202194551763/69250000000000000000000000000000000000000000000000000000000000000000000000000000000	-127043626737318306801097729311866560480426367741506826670729111213964396876176390973/277000000000000000000000000000000000000000000000000000000000000000000000000000000000	negative	3	12	277	0
288	-127043626737318306801097729311866560480426367741506826670729111213964396876176390973/277000000000000000000000000000000000000000000000000000000000000000000000000000000000	-63314107228856804007898777321774301797152659553119060515007982961365444471787287447/138500000000000000000000000000000000000000000000000000000000000000000000000000000000	negative	3	13	277	0
289	-63314107228856804007898777321774301797152659553119060515007982961365444471787287447/138500000000000000000000000000000000000000000000000000000000000000000000000000000000	-25242560435621781846099475995046129341636854094193883077860564126299476202194551763/55400000000000000000000000000000000000000000000000000000000000000000000000000000000	negative	3	14	277	0
290	-25242560435621781846099475995046129341636854094193883077860564126299476202194551763/55400000000000000000000000000000000000000000000000000000000000000000000000000000000	-7862336868656513152824825331682043113878951364731294359286854708766492067398183921/17312500000000000000000000000000000000000000000000000000000000000000000000000000000	negative	3	15	277	0
291	-7862336868656513152824825331682043113878951364731294359286854708766492067398183921/17312500000000000000000000000000000000000000000000000000000000000000000000000000000	-125381977618899511659897030638594732935942173200432004107876530049030365145769126657/277000000000000000000000000000000000000000000000000000000000000000000000000000000000	negative	3	16	277	0
292	-125381977618899511659897030638594732935942173200432004107876530049030365145769126657/277000000000000000000000000000000000000000000000000000000000000000000000000000000000	-62483282669647406437298427985138388024910562282581649233581692378898428606583655289/138500000000000000000000000000000000000000000000000000000000000000000000000000000000	negative	3	17	277	0
293	-62483282669647406437298427985138388024910562282581649233581692378898428606583655289/138500000000000000000000000000000000000000000000000000000000000000000000000000000000	-124551153059690114089296681301958819163700075929894592826450239466563349280565494499/277000000000000000000000000000000000000000000000000000000000000000000000000000000000	negative	3	18	277	0
294	-124551153059690114089296681301958819163700075929894592826450239466563349280565494499/277000000000000000000000000000000000000000000000000000000000000000000000000000000000	-6206787039004270765199825331682043113878951364731294359286854708766492067398183921/13850000000000000000000000000000000000000000000000000000000000000000000000000000000	negative	3	19	277	0
295	-6206787039004270765199825331682043113878951364731294359286854708766492067398183921/13850000000000000000000000000000000000000000000000000000000000000000000000000000000	-123720328500480716518696331965322905391457978659357181545023948884096333415361862341/277000000000000000000000000000000000000000000000000000000000000000000000000000000000	negative	3	20	277	0
296	-123720328500480716518696331965322905391457978659357181545023948884096333415361862341/277000000000000000000000000000000000000000000000000000000000000000000000000000000000	-61652458110438008866698078648502474252668465012044237952155401796431412741380023131/138500000000000000000000000000000000000000000000000000000000000000000000000000000000	negative	3	21	277	0
297	-61652458110438008866698078648502474252668465012044237952155401796431412741380023131/138500000000000000000000000000000000000000000000000000000000000000000000000000000000	-122889503941271318948095982628686991619215881388819770263597658301629317550158230183/277000000000000000000000000000000000000000000000000000000000000000000000000000000000	negative	3	22	277	0
298	-122889503941271318948095982628686991619215881388819770263597658301629317550158230183/277000000000000000000000000000000000000000000000000000000000000000000000000000000000	-15309261457708327520349475995046129341636854094193883077860564126299476202194551763/34625000000000000000000000000000000000000000000000000000000000000000000000000000000	negative	3	23	277	0
