network,regime,direction,epsilon,crossing_fraction,linear_shift_norm,exact_shift_norm,remainder_norm,remainder_over_linear,bound_norm,bound_ratio_actual
5,generic,isotropic,0.0005,2.86102294921875e-06,8.31521700897302e-05,8.31519130588949e-05,3.1565996282507134e-09,3.7961722764954905e-05,7.001200316323601e-09,2.2179563900549026
5,generic,isotropic,0.001,5.7220458984375e-06,0.0001663043401794604,0.0001663039591122633,9.736977744683912e-09,5.854914991500918e-05,2.6768350315462417e-08,2.749143627248928
5,generic,isotropic,0.002,1.239776611328125e-05,0.0003326086803589208,0.0003326060463475193,3.3548976278492664e-08,0.0001008662078280389,1.3618740082198933e-07,4.0593608487927355
5,generic,kink_focused,0.0001,0.0,5.014648437500001e-05,5.014648437500041e-05,3.9986606888359253e-19,7.973960166247295e-15,0.0,0.0
5,generic,kink_focused,0.00025,0.0,0.00012536621093750002,0.0001253662109375,3.266577651841374e-20,2.605628444389925e-16,1.2207031250000003e-07,3736948130750.507
5,generic,kink_focused,0.0005,0.0,0.00025073242187500003,0.0002507324218749829,1.713043311626596e-17,6.83215716107355e-14,2.4414062500000006e-07,14251865282.27239
5,generic,kink_focused,0.001,0.0,0.0005014648437500001,0.0005014648437499634,3.6646105966026843e-17,7.307811588940892e-14,7.324218750000002e-07,19986349318.506027
5,generic,kink_focused,0.002,9.5367431640625e-07,0.0010029296875000001,0.0010031385489503053,2.088614503052092e-07,0.00020825133896059804,2.9296875000000005e-06,14.026942241944832
5,kink_enriched,actual_defect,0.0001,2.765655517578125e-05,1.7815249800327753e-05,1.7815693413085158e-05,4.558548587161742e-09,0.00025587901591353924,2.260380972862751e-08,4.958554087212475
5,kink_enriched,actual_defect,0.00025,7.724761962890625e-05,4.4538124500819376e-05,4.4542913353848257e-05,3.040567289748903e-08,0.0006826886681528237,1.1504033562471386e-07,3.7835155305579233
5,kink_enriched,actual_defect,0.0005,0.0001468658447265625,8.907624900163875e-05,8.910000712182177e-05,1.261470446992559e-07,0.0014161692495261577,4.841894091835043e-07,3.8382937177628573
5,kink_enriched,actual_defect,0.001,0.0002899169921875,0.0001781524980032775,0.00017825693406123814,5.107362942515798e-07,0.0028668489074017006,1.8885774146390836e-06,3.6977544691758353
5,kink_enriched,actual_defect,0.002,0.0005311965942382812,0.000356304996006555,0.00035667940473227286,1.8832977766456886e-06,0.005285633930911935,7.00330095486334e-06,3.7186370852817587
5,kink_enriched,isotropic,0.0001,5.435943603515625e-05,1.6631706158892063e-05,1.6639640665258378e-05,3.960083396205073e-08,0.002381044589395799,1.3406555074805367e-07,3.3854224099555066
5,kink_enriched,isotropic,0.00025,0.00014400482177734375,4.1579265397230156e-05,4.163002531233298e-05,2.437788000726756e-07,0.005862989587327225,9.535234728092959e-07,3.9114290189509116
5,kink_enriched,isotropic,0.0005,0.0002841949462890625,8.315853079446031e-05,8.3381348786378e-05,9.988697918777922e-07,0.012011633470854115,3.4712354106951394e-06,3.4751630682208394
5,kink_enriched,isotropic,0.001,0.00052642822265625,0.00016631706158892062,0.00016716315291680442,3.6586238017423048e-06,0.021997886246843287,1.3236876862088177e-05,3.617993425775159
5,kink_enriched,isotropic,0.002,0.0009031295776367188,0.00033263412317784125,0.00033557342809667154,1.253058953918165e-05,0.037670788010171256,4.086827884046681e-05,3.261480931338195
5,kink_enriched,kink_focused,0.0001,0.00041103363037109375,4.9951171875000015e-05,5.579073046081806e-05,5.839558585818045e-06,0.11690533708460756,2.0825195312500346e-05,3.5662276534182613
5,kink_enriched,kink_focused,0.00025,0.0005807876586914062,0.00012487792968750004,0.00015096454835431637,2.6086618666816325e-05,0.20889695026252128,7.336425781249868e-05,2.812332972299788
5,kink_enriched,kink_focused,0.0005,0.0005903244018554688,0.0002497558593750001,0.0003135515600023741,6.3795700627374e-05,0.25543224806424614,0.00014941406249999707,2.342071033480981
5,kink_enriched,kink_focused,0.001,0.0005903244018554688,0.0004995117187500002,0.0006388689428148563,0.00013935722406485608,0.2789868962706013,0.0002990722656249941,2.14608368982585
5,kink_enriched,kink_focused,0.002,0.000591278076171875,0.0009990234375000003,0.001289712569890196,0.0002906891323901956,0.29097328598979494,0.0005996093749999881,2.062716862063921
6,generic,actual_defect,0.0001,9.5367431640625e-07,1.8619045508667377e-05,1.861904539445872e-05,2.084158223330367e-12,1.1193689936254615e-07,2.464448944448139e-09,1182.4672987207703
6,generic,actual_defect,0.00025,9.5367431640625e-07,4.6547613771668445e-05,4.6547573089418545e-05,7.425034299890525e-10,1.5951482145385137e-05,6.231231888202812e-09,8.392192731412278
6,generic,actual_defect,0.0005,2.86102294921875e-06,9.309522754333689e-05,9.30950806514634e-05,1.9973258180008965e-09,2.1454653162227017e-05,1.7759188761490098e-08,8.891483102774435
6,generic,actual_defect,0.001,6.67572021484375e-06,0.00018619045508667378,0.0001861891783024664,8.157764522875693e-09,4.3814085523762007e-05,6.015745157531405e-08,7.374256931126513
6,generic,actual_defect,0.002,1.621246337890625e-05,0.00037238091017334756,0.0003723747820065257,3.720331853284154e-08,9.990662119474109e-05,1.7084935140406081e-07,4.592314829475282
6,generic,isotropic,0.0001,0.0,1.8338819160334148e-05,1.8338819160326877e-05,1.2338769383532464e-16,6.72822457959591e-12,1.2377861163108632e-09,10031682.073277373
6,generic,isotropic,0.00025,0.0,4.5847047900835374e-05,4.584704790082994e-05,1.3117507047218322e-16,2.861145405826513e-12,3.1606409430220746e-09,24094829.38827401
6,generic,isotropic,0.0005,0.0,9.169409580167075e-05,9.169409580166724e-05,1.2521704336138548e-16,1.365595486455562e-12,6.321281886044149e-09,50482599.783165865
6,generic,isotropic,0.001,3.814697265625e-06,0.0001833881916033415,0.00018338603812396518,5.913175859663618e-09,3.22440382227744e-05,4.1911102980871316e-08,7.087748441030723
6,generic,isotropic,0.002,7.62939453125e-06,0.000366776383206683,0.00036676233573424956,4.2929814752678455e-08,0.00011704628956027133,1.5966177896894164e-07,3.719135055409949
6,generic,kink_focused,0.0001,0.0,5.058593749999999e-05,5.0585937500000365e-05,3.7280141180642045e-19,7.369664974706073e-15,0.0,0.0
6,generic,kink_focused,0.00025,0.0,0.00012646484374999998,0.0001264648437499996,3.80126501063252e-19,3.005787931187414e-15,0.0,0.0
6,generic,kink_focused,0.0005,0.0,0.00025292968749999995,0.00025292968749998337,1.6588353282174406e-17,6.558484077585558e-14,0.0,0.0
6,generic,kink_focused,0.001,0.0,0.0005058593749999999,0.0005058593749999633,3.664614210619473e-17,7.244333883541199e-14,0.0,0.0
6,generic,kink_focused,0.002,9.5367431640625e-07,0.0010117187499999998,0.0010118473414656012,1.285914656013864e-07,0.00012710198916584913,4.882812499999999e-07,3.7971512939559777
6,kink_enriched,actual_defect,0.0001,5.054473876953125e-05,1.8615574140650957e-05,1.8609505932819867e-05,2.7728935349134536e-08,0.0014895557418550239,1.0375814029703844e-07,3.7418724877324543
6,kink_enriched,actual_defect,0.00025,0.00013256072998046875,4.653893535162738e-05,4.6500494248528015e-05,1.743836618456998e-07,0.00374704879963701,6.688835887953954e-07,3.8357010153121163
6,kink_enriched,actual_defect,0.0005,0.00025272369384765625,9.307787070325477e-05,9.293344133438695e-05,6.786177751874121e-07,0.00729086054569233,2.616034096974713e-06,3.854944849112226
6,kink_enriched,actual_defect,0.001,0.0005006790161132812,0.00018615574140650953,0.00018563259226602453,2.5779835342934494e-06,0.013848530885028626,9.871509834276546e-06,3.8291593809508333
6,kink_enriched,actual_defect,0.002,0.00092315673828125,0.00037231148281301906,0.0003705335044374922,9.425579546149158e-06,0.02531638152799826,3.403866101012623e-05,3.6113069592662663
6,kink_enriched,isotropic,0.0001,5.53131103515625e-05,1.8323948891165418e-05,1.8329304132342242e-05,3.8383852539909416e-08,0.00209473693513823,1.5656324312743505e-07,4.078882987700341
6,kink_enriched,isotropic,0.00025,0.00013256072998046875,4.580987222791354e-05,4.584424748710898e-05,2.2345050484196603e-07,0.004877780573808497,9.338802868527162e-07,4.1793608276392
6,kink_enriched,isotropic,0.0005,0.000274658203125,9.161974445582708e-05,9.176444206002724e-05,9.080740579737448e-07,0.009911335851974106,3.683837693699606e-06,4.056759095089266
6,kink_enriched,isotropic,0.001,0.0005445480346679688,0.00018323948891165416,0.0001837666768036209,3.5074285018410864e-06,0.01914122617713769,1.4081317263352775e-05,4.014712561057579
6,kink_enriched,isotropic,0.002,0.0009393692016601562,0.0003664789778233083,0.0003683977701173676,1.2878452307942337e-05,0.03514103969737513,4.495587623961166e-05,3.4907825229811724
6,kink_enriched,kink_focused,0.0001,0.0004062652587890625,5.012207031249999e-05,5.570827353965339e-05,5.5862032271533984e-06,0.11145196501909559,2.102050781250035e-05,3.7629328826283897
6,kink_enriched,kink_focused,0.00025,0.000606536865234375,0.00012530517578124997,0.00015203658053243902,2.6731404751189052e-05,0.21333041180880738,7.672119140624831e-05,2.8700770543244887
6,kink_enriched,kink_focused,0.0005,0.0006113052368164062,0.00025061035156249994,0.00031643281490076347,6.582246333826353e-05,0.26264862136729417,0.00015588378906249636,2.3682460539558523
6,kink_enriched,kink_focused,0.001,0.0006113052368164062,0.0005012207031249999,0.0006452902367757459,0.00014406953365074602,0.28743731604162487,0.0003117675781249927,2.164007685905203
6,kink_enriched,kink_focused,0.002,0.0006122589111328125,0.0010024414062499998,0.0013031336719913794,0.0003006922657413796,0.299959941665049,0.0006240234374999854,2.0752892860792684
7,generic,actual_defect,0.0001,9.5367431640625e-07,1.9626422351924503e-05,1.9626421813013922e-05,5.327254151937792e-11,2.7143276835757174e-06,1.1439692254971913e-09,21.473899927997085
7,generic,actual_defect,0.00025,9.5367431640625e-07,4.9066055879811264e-05,4.906605386904115e-05,1.9878106881017642e-10,4.051295039835614e-06,2.859923063742978e-09,14.387300968152188
7,generic,actual_defect,0.0005,3.814697265625e-06,9.813211175962253e-05,9.813226971225268e-05,2.3595159559350396e-09,2.4044279834869373e-05,1.2026988137060327e-08,5.097226872659235
7,generic,actual_defect,0.001,8.58306884765625e-06,0.00019626422351924505,0.0001962651122558746,1.3797709747555506e-08,7.030170603763934e-05,6.235597412903886e-08,4.519298874227026
7,generic,actual_defect,0.002,1.811981201171875e-05,0.0003925284470384901,0.0003925308849861027,5.356322022827836e-08,0.00013645691320564627,1.5419331478427118e-07,2.8787162931414976
7,generic,isotropic,0.0001,1.9073486328125e-06,1.8865468123462167e-05,1.886491240464028e-05,2.0249875365748166e-09,0.00010733831375519524,2.75369471704477e-09,1.3598576126066098
7,generic,isotropic,0.00025,2.86102294921875e-06,4.716367030865541e-05,4.716208183796797e-05,5.9109345572214065e-09,0.00012532812901409497,8.284644279696597e-09,1.4015794286836118
7,generic,isotropic,0.0005,3.814697265625e-06,9.432734061731083e-05,9.432445134113477e-05,1.2590938644013095e-08,0.00013348132748801806,1.9788084879314086e-08,1.5716131607648796
7,generic,isotropic,0.001,9.5367431640625e-06,0.00018865468123462165,0.00018864834143622424,2.9063655446843527e-08,0.00015405743052142087,5.651790047007335e-08,1.9446246386123982
7,generic,isotropic,0.002,1.52587890625e-05,0.0003773093624692433,0.00037729142806017924,7.128783644048696e-08,0.0001889373642200518,1.3038206330077581e-07,1.8289524526336598
7,generic,kink_focused,0.0001,0.0,4.951171875e-05,4.9511718749999955e-05,4.874933791643103e-20,9.8460201235553e-16,0.0,0.0
7,generic,kink_focused,0.00025,0.0,0.000123779296875,0.00012377929687500003,3.9056845784141323e-20,3.1553617422454213e-16,0.0,0.0
7,generic,kink_focused,0.0005,9.5367431640625e-07,0.00024755859375,0.00024758706907607593,2.8475326075924103e-08,0.00011502459132838769,1.220703125e-07,4.286880233593198
7,generic,kink_focused,0.001,9.5367431640625e-07,0.0004951171875,0.0004952677331385573,1.505456385573166e-07,0.0003040606190980122,2.44140625e-07,1.6217050679090208
7,generic,kink_focused,0.002,1.9073486328125e-06,0.000990234375,0.000990782228866415,5.478538664149043e-07,0.0005532567645057811,1.46484375e-06,2.6737855472039964
7,kink_enriched,actual_defect,0.0001,4.291534423828125e-05,1.9644228379967393e-05,1.9634802568056584e-05,2.035042713646381e-08,0.0010359494271211273,8.266256676506054e-08,4.0619573343964905
7,kink_enriched,actual_defect,0.00025,0.00010967254638671875,4.911057094991849e-05,4.905585129932686e-05,1.2319166417376718e-07,0.0025084551409388905,4.5333646849910316e-07,3.679928114776114
7,kink_enriched,actual_defect,0.0005,0.00020599365234375,9.822114189983698e-05,9.802796109714516e-05,4.4111092485260915e-07,0.004490997725341465,1.6518354153475855e-06,3.744716628588427
7,kink_enriched,actual_defect,0.001,0.0003757476806640625,0.00019644228379967396,0.0001957383506922718,1.59971454315773e-06,0.008143432830322171,6.101376491037255e-06,3.814040771920185
7,kink_enriched,actual_defect,0.002,0.0007677078247070312,0.0003928845675993479,0.00039037164696812277,5.765976843406684e-06,0.014676007455926995,1.983901069047678e-05,3.4407024567159716
7,kink_enriched,isotropic,0.0001,4.863739013671875e-05,1.88675620040922e-05,1.8863595081268335e-05,1.8551703319807607e-08,0.0009832591680782028,6.845585935177246e-08,3.690003994333087
7,kink_enriched,isotropic,0.00025,0.0001163482666015625,4.71689050102305e-05,4.714457347281992e-05,1.0604479352771484e-07,0.0022481928190767773,3.782138470636211e-07,3.5665480075150957
7,kink_enriched,isotropic,0.0005,0.0002346038818359375,9.4337810020461e-05,9.425021427284356e-05,3.880324718793866e-07,0.004113223232500585,1.4635574235633253e-06,3.771739556936481
7,kink_enriched,isotropic,0.001,0.0004711151123046875,0.000188675620040922,0.00018837001739595475,1.5143545981403943e-06,0.0080262335844554,5.843888811798694e-06,3.8589963136605556
7,kink_enriched,isotropic,0.002,0.0008935928344726562,0.000377351240081844,0.0003761640178260592,5.923203222519614e-06,0.015696790134398196,2.1508536304379498e-05,3.63123389428975
7,kink_enriched,kink_focused,0.0001,0.00038433074951171875,5.0732421875e-05,5.6042386467455446e-05,5.309964592455443e-06,0.10466609706784165,2.0410156250000334e-05,3.8437462048239825
7,kink_enriched,kink_focused,0.00025,0.0005369186401367188,0.0001268310546875,0.00015075210846318208,2.3921053775682085e-05,0.18860565209854444,7.31811523437487e-05,3.0592779494582283
7,kink_enriched,kink_focused,0.0005,0.0005464553833007812,0.000253662109375,0.0003124358101723902,5.87737007973902e-05,0.23170074924553444,0.00014868164062499715,2.529730791286147
7,kink_enriched,kink_focused,0.001,0.0005464553833007812,0.00050732421875,0.000636044208609872,0.00012871998985987203,0.25372332938692777,0.0002973632812499943,2.3101561892112623
7,kink_enriched,kink_focused,0.002,0.0005464553833007812,0.0010146484375,0.0012832610054848452,0.00026861256798484524,0.2647346194576338,0.0005952148437499885,2.215886055575664
8,generic,actual_defect,0.0001,9.5367431640625e-07,1.905256390765724e-05,1.9052275322209753e-05,1.4103997260993343e-09,7.402676788988456e-05,1.8789936942141755e-09,1.33224195910106
8,generic,actual_defect,0.00025,1.9073486328125e-06,4.76314097691431e-05,4.763054867022511e-05,4.2277487804402275e-09,8.87596819185284e-05,5.462427545215281e-09,1.2920416583140706
8,generic,actual_defect,0.0005,3.814697265625e-06,9.52628195382862e-05,9.526231468367353e-05,1.0130520692630482e-08,0.0001063428601182544,1.996303737378027e-08,1.9705835444670206
8,generic,actual_defect,0.001,5.7220458984375e-06,0.0001905256390765724,0.00019052699674093856,2.7079966427155576e-08,0.0001421329253028886,4.240644838030506e-08,1.5659712316991727
8,generic,actual_defect,0.002,7.62939453125e-06,0.0003810512781531448,0.0003810562619649706,6.503739140210912e-08,0.0001706788433234714,1.310845192462377e-07,2.0155254757340515
8,generic,isotropic,0.0001,1.9073486328125e-06,1.9081232555812212e-05,1.908130977327545e-05,7.871574269746033e-10,4.125296542936542e-05,9.451609103436245e-10,1.2007266627417834
8,generic,isotropic,0.00025,2.86102294921875e-06,4.7703081389530526e-05,4.770330249641921e-05,2.1990415016230983e-09,4.60985210507958e-05,2.3866656202783065e-09,1.0853208629835882
8,generic,isotropic,0.0005,3.814697265625e-06,9.540616277906105e-05,9.540718223027232e-05,5.4908384401482276e-09,5.755224065413635e-05,1.133867094507086e-08,2.065016311928633
8,generic,isotropic,0.001,7.62939453125e-06,0.0001908123255581221,0.0001908118423330477,1.9320017747603008e-08,0.0001012514138753477,3.551649256724875e-08,1.8383260839216984
8,generic,isotropic,0.002,1.52587890625e-05,0.0003816246511162442,0.00038162043462137973,5.319706411901624e-08,0.00013939629938321838,1.2119070028343812e-07,2.278146403198148
8,generic,kink_focused,0.0001,0.0,4.9267578125000036e-05,4.9267578125000334e-05,2.9833766122578127e-19,6.0554561961387474e-15,0.0,0.0
8,generic,kink_focused,0.00025,0.0,0.0001231689453125001,0.00012316894531250115,1.0574180625016e-18,8.58510284243122e-15,0.0,0.0
8,generic,kink_focused,0.0005,0.0,0.0002463378906250002,0.00024633789062498333,1.6859424274458944e-17,6.84402396711435e-14,0.0,0.0
8,generic,kink_focused,0.001,0.0,0.0004926757812500004,0.0004926757812499638,3.653776169472763e-17,7.416187903944711e-14,2.4414062500000016e-07,6681871403.064886
8,generic,kink_focused,0.002,9.5367431640625e-07,0.0009853515625000008,0.0009854040257395778,5.2463239577074314e-08,5.3243168807655156e-05,9.765625000000007e-07,18.614224128598124
8,kink_enriched,actual_defect,0.0001,9.059906005859375e-05,1.9046840492475596e-05,1.9077855340787707e-05,9.537771075762834e-08,0.005007534493466623,3.7807518433317306e-07,3.9639783900237346
8,kink_enriched,actual_defect,0.00025,0.00020694732666015625,4.761710123118899e-05,4.780668659633599e-05,5.794098109981043e-07,0.01216810339178298,2.289713370885896e-06,3.9518028991286576
8,kink_enriched,actual_defect,0.0005,0.00041961669921875,9.523420246237798e-05,9.599426382882794e-05,2.25170021513436e-06,0.023643818679784594,8.717876210477434e-06,3.8716860050383013
8,kink_enriched,actual_defect,0.001,0.0007219314575195312,0.00019046840492475595,0.00019326755597627747,8.124942287691272e-06,0.042657690607011745,2.848269241892373e-05,3.5055870442394466
8,kink_enriched,actual_defect,0.002,0.0010786056518554688,0.0003809368098495119,0.0003898740157806147,2.5027392619522627e-05,0.0656995910408596,7.297170718163964e-05,2.9156735697956018
8,kink_enriched,isotropic,0.0001,5.14984130859375e-05,1.9075131018221777e-05,1.90797331228704e-05,2.7984263565257474e-08,0.0014670548547491037,1.0750098284125923e-07,3.8414797870443853
8,kink_enriched,isotropic,0.00025,0.00012874603271484375,4.768782754555444e-05,4.77150425626647e-05,1.7385136403118726e-07,0.0036456129997767964,6.798122877217415e-07,3.9103074716157513
8,kink_enriched,isotropic,0.0005,0.00024890899658203125,9.537565509110888e-05,9.548797460674961e-05,6.925828360305309e-07,0.007261631234605223,2.728361711018277e-06,3.939401280366127
8,kink_enriched,isotropic,0.001,0.00048065185546875,0.00019075131018221776,0.00019119869554358367,2.7017015151528937e-06,0.014163475535617852,1.0525760040950977e-05,3.8959744375593273
8,kink_enriched,isotropic,0.002,0.0008449554443359375,0.00038150262036443553,0.0003831178381532449,9.60889906700086e-06,0.025186980518827968,3.35104759758193e-05,3.4874417706084437
8,kink_enriched,kink_focused,0.0001,0.00040340423583984375,4.9096679687500034e-05,5.490971244623488e-05,5.813032758734846e-06,0.11839971248024819,2.0898437500000348e-05,3.595100589893924
8,kink_enriched,kink_focused,0.00025,0.0005865097045898438,0.0001227416992187501,0.0001489212453196618,2.6179546100911705e-05,0.21328974804442422,7.50122070312485e-05,2.865298227177292
8,kink_enriched,kink_focused,0.0005,0.0005970001220703125,0.0002454833984375002,0.0003098027287576098,6.431933032010961e-05,0.26201091694795503,0.00015222167968749676,2.3666552330365955
8,kink_enriched,kink_focused,0.001,0.0005970001220703125,0.0004909667968750004,0.0006317021428200913,0.00014073534594509095,0.28664941670367583,0.0003044433593749935,2.163233104878817
8,kink_enriched,kink_focused,0.002,0.0005979537963867188,0.0009819335937500007,0.0012755534341846984,0.0002936198404346977,0.29902209508217825,0.000609374999999987,2.075387681901266
9,generic,actual_defect,0.0001,0.0,1.5722450441587045e-05,1.5722450441583968e-05,1.2693204601085393e-16,8.073299164302613e-12,5.192189958191719e-10,4090527.2713777386
9,generic,actual_defect,0.00025,9.5367431640625e-07,3.930612610396761e-05,3.930616458657755e-05,5.457480639444065e-10,1.3884554852871088e-05,1.8684971971940746e-09,3.423735823613315
9,generic,actual_defect,0.0005,9.5367431640625e-07,7.861225220793523e-05,7.861238547076783e-05,1.88975494499298e-09,2.403893657688929e-05,6.41306093097922e-09,3.3935939408286835
9,generic,actual_defect,0.001,2.86102294921875e-06,0.00015722450441587045,0.00015722124362292165,1.1627469381620127e-08,7.395456213914729e-05,7.801247354432038e-08,6.709325218059652
9,generic,actual_defect,0.002,3.814697265625e-06,0.0003144490088317409,0.00031444086792539017,4.1066567097133104e-08,0.00013059849433046708,1.666804564161694e-07,4.05878718866193
9,generic,isotropic,0.0001,0.0,1.8326395719372882e-05,1.832639571936022e-05,1.2801546103084353e-16,6.985304857054791e-12,0.0,0.0
9,generic,isotropic,0.00025,0.0,4.58159892984322e-05,4.5815989298412316e-05,1.296898447889698e-16,2.830667781594923e-12,4.477718360443464e-10,3452636.0701021496
9,generic,isotropic,0.0005,9.5367431640625e-07,9.16319785968644e-05,9.16320413392977e-05,5.90469932856551e-10,6.443928657857843e-06,4.868760644251297e-09,8.245569119324006
9,generic,isotropic,0.001,3.814697265625e-06,0.0001832639571937288,0.00018326232611365044,2.298522038636621e-08,0.00012542139075425766,8.42434719510184e-08,3.665114823131642
9,generic,isotropic,0.002,8.58306884765625e-06,0.0003665279143874576,0.0003665032486191437,1.1217616892726221e-07,0.00030605082048043006,3.531274594210367e-07,3.1479721833789247
9,generic,kink_focused,0.0001,1.9073486328125e-06,4.9951171875000015e-05,4.9967529014941124e-05,1.635713994110953e-08,0.0003274625865043236,7.324218750000002e-08,4.4776891170273805
9,generic,kink_focused,0.00025,1.9073486328125e-06,0.00012487792968750004,0.0001249675290149426,8.959932744256514e-08,0.0007174952985430042,1.8310546875000006e-07,2.0436031606082548
9,generic,kink_focused,0.0005,1.9073486328125e-06,0.0002497558593750001,0.00024996752901492385,2.116696399237679e-07,0.0008475062024709218,4.882812500000001e-07,2.3068081477147735
9,generic,kink_focused,0.001,1.9073486328125e-06,0.0004995117187500002,0.0004999675290149044,4.5581026490422536e-07,0.0009125116544710198,1.2207031250000002e-06,2.678094854350184
9,generic,kink_focused,0.002,1.9073486328125e-06,0.0009990234375000003,0.000999967529014883,9.44091514882596e-07,0.0009450143804885415,2.9296875000000005e-06,3.103181687173967
9,kink_enriched,actual_defect,0.0001,7.43865966796875e-05,1.5701935531305796e-05,1.5686647025947897e-05,6.172146330591951e-08,0.0039308187951009035,2.947471560133776e-07,4.775440182817397
9,kink_enriched,actual_defect,0.00025,0.0001773834228515625,3.925483882826449e-05,3.9146966414403846e-05,4.085174989330807e-07,0.010406806170324601,1.6766832866300518e-06,4.104312033166319
9,kink_enriched,actual_defect,0.0005,0.00031757354736328125,7.850967765652898e-05,7.809705028617428e-05,1.5372122450552972e-06,0.019579907738004325,6.1215681596867025e-06,3.9822530554110274
9,kink_enriched,actual_defect,0.001,0.0005826950073242188,0.00015701935531305797,0.0001555869742258176,5.594414576957785e-06,0.03562882146474171,2.1609016193930324e-05,3.8626054427452177
9,kink_enriched,actual_defect,0.002,0.0009412765502929688,0.00031403871062611594,0.00030967391693015133,1.8696748825406558e-05,0.05953644628119202,6.128236691895574e-05,3.2777017807331625
9,kink_enriched,isotropic,0.0001,9.250640869140625e-05,1.8300352037519416e-05,1.8311505442866094e-05,7.23177148085756e-08,0.003951711675289616,2.8537443465509455e-07,3.946120745248635
9,kink_enriched,isotropic,0.00025,0.00019931793212890625,4.575088009379854e-05,4.5814408691972516e-05,4.4020298081283806e-07,0.00962173798428212,1.5846128862807586e-06,3.5997322947581116
9,kink_enriched,isotropic,0.0005,0.00037288665771484375,9.150176018759708e-05,9.172229535736056e-05,1.6264872184650205e-06,0.017775474648032925,5.852852304406103e-06,3.5984619110193
9,kink_enriched,isotropic,0.001,0.0006952285766601562,0.00018300352037519416,0.0001838137195088222,5.915835826628325e-06,0.032326349867476144,2.0804537981803867e-05,3.516753776052845
9,kink_enriched,isotropic,0.002,0.00109100341796875,0.0003660070407503883,0.0003687263051569721,1.966209318578942e-05,0.053720532658273895,6.0455871323173426e-05,3.0747423863735577
9,kink_enriched,kink_focused,0.0001,0.00041294097900390625,4.9218750000000014e-05,5.4973784381968655e-05,5.7550343819686415e-06,0.1169276826812676,2.023925781250033e-05,3.5167918155124953
9,kink_enriched,kink_focused,0.00025,0.0005960464477539062,0.00012304687500000003,0.0001497099741154882,2.666309911548818e-05,0.2166905832877769,7.421874999999859e-05,2.7835755205547756
9,kink_enriched,kink_focused,0.0005,0.0005998611450195312,0.00024609375000000006,0.0003111084443650774,6.501469436507733e-05,0.2641866945628539,0.00014941406249999707,2.2981583464961255
9,kink_enriched,kink_focused,0.001,0.0005998611450195312,0.0004921875000000001,0.0006339844209275591,0.00014179692092755895,0.2880953314083737,0.0002990722656249941,2.109159096464329
9,kink_enriched,kink_focused,0.002,0.0005998611450195312,0.0009843750000000002,0.0012797363740525342,0.000295361374052534,0.3000496498311456,0.0005986328124999882,2.0267809710064295
10,generic,actual_defect,0.0001,9.5367431640625e-07,1.9292354880069264e-05,1.9292364706065794e-05,1.349947855107805e-10,6.997320251984491e-06,1.050160820109961e-09,7.779269518718533
10,generic,actual_defect,0.00025,1.9073486328125e-06,4.8230887200173154e-05,4.8231072625553825e-05,1.502474671165014e-09,3.115171124531211e-05,4.471059098406285e-09,2.9757966534899656
10,generic,actual_defect,0.0005,2.86102294921875e-06,9.646177440034631e-05,9.64623387462897e-05,4.500091754237952e-09,4.665155479683771e-05,9.269554159540498e-09,2.0598589241676937
10,generic,actual_defect,0.001,6.67572021484375e-06,0.00019292354880069262,0.00019292484545072286,1.117324358440636e-08,5.791539526338138e-05,6.374163825004313e-08,5.704846383104227
10,generic,actual_defect,0.002,1.33514404296875e-05,0.00038584709760138523,0.00038584033821025064,4.002987961293133e-08,0.0001037454469964312,1.5636671452680932e-07,3.906249932270501
10,generic,isotropic,0.0001,0.0,1.8835719856698276e-05,1.883571985669316e-05,1.2574795119949288e-16,6.6760363902298614e-12,0.0,0.0
10,generic,isotropic,0.00025,1.9073486328125e-06,4.7089299641745684e-05,4.708931453436357e-05,3.3091863313826977e-10,7.027469842530918e-06,1.8108373284741682e-09,5.472152810801485
10,generic,isotropic,0.0005,1.9073486328125e-06,9.417859928349137e-05,9.417875519094426e-05,2.020484537449573e-09,2.145375438604283e-05,1.0102539935698285e-08,5.00005802986771
10,generic,isotropic,0.001,8.58306884765625e-06,0.00018835719856698273,0.0001883585073576933,9.70287649923826e-09,5.151317057727299e-05,4.291318489995065e-08,4.422728136683963
10,generic,isotropic,0.002,1.811981201171875e-05,0.00037671439713396547,0.00037672220363534233,4.155182724221111e-08,0.0001103006085202383,1.4557477318964583e-07,3.503450578504555
10,generic,kink_focused,0.0001,9.5367431640625e-07,5.0903320312500005e-05,5.090813356659815e-05,4.813254098146925e-09,9.455678074824845e-05,4.8828125e-08,10.144514294144278
10,generic,kink_focused,0.00025,9.5367431640625e-07,0.00012725830078125,0.00012729973512909848,4.1434347848481705e-08,0.000325592496474592,1.8310546875e-07,4.4191710080628095
10,generic,kink_focused,0.0005,9.5367431640625e-07,0.0002545166015625,0.00025461907106658055,1.0246950408055854e-07,0.00040260440164409383,3.662109375e-07,3.5738529310349314
10,generic,kink_focused,0.001,1.9073486328125e-06,0.000509033203125,0.0005093545110461,3.2130792110003463e-07,0.000631212107830092,1.46484375e-06,4.559002918399705
10,generic,kink_focused,0.002,2.86102294921875e-06,0.00101806640625,0.0010189657334532798,8.993272032798306e-07,0.0008833679195765434,3.90625e-06,4.343524788034849
